repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkyODQ2MTU0NTc=,the-cult-of-integral/discord-raidkit,598,86,625.0,0.14381270903010032
R_kgDOH9s_Fg,Steamauto/Steamauto,460,66,837.0,0.14347826086956522
R_kgDOJEfP9g,LocalizeLimbusCompany/LocalizeLimbusCompany,545,78,613.0,0.14311926605504588
R_kgDOMFUBXw,DexisApp/Dexis,1146,164,341.0,0.1431064572425829
R_kgDOGNp1CA,lwm98/health160,561,80,535.0,0.14260249554367202
,opendreamnet/dreamtime,849,121,,0.1425206124852768
R_kgDOKIr6kQ,moesnow/March7thAssistant,5601,797,5889.0,0.14229601856811283
MDEwOlJlcG9zaXRvcnkyNDU3NzU4MDA=,chaolucky18/xuexitongScript,654,93,785.0,0.14220183486238533
R_kgDOGxwmXA,DenizShabani/telegramscraper,388,55,380.0,0.14175257731958762
MDEwOlJlcG9zaXRvcnkyMzMzNDg3NDA=,qianjiachun/douyuEx,3768,531,3749.0,0.1409235668789809
R_kgDOHJnTWg,useragents/Snapchat-Snapscore-Botter,930,131,821.0,0.14086021505376345
MDEwOlJlcG9zaXRvcnkxMzY1NDU1MjM=,yuuwill/1024app-android,5276,743,6173.0,0.14082638362395755
R_kgDOHJOuuA,H5GG/H5GG,619,87,652.0,0.14054927302100162
R_kgDOK3Ng1w,conductor-oss/conductor,19777,2772,18396.0,0.1401628153916165
R_kgDOLJOPZw,shr670377723/CommunityServer-master,830,116,274.0,0.13975903614457832
,Lorenzik/TMRB,415,58,,0.13975903614457832
,XuanRanDev/Auto-GongXueYun,560,78,,0.1392857142857143
R_kgDOIa4KEg,educ8s/Raylib-CPP-Starter-Template-for-VSCODE,489,68,467.0,0.1390593047034765
MDEwOlJlcG9zaXRvcnk4NDkyODEyOA==,evait-security/weeman,454,63,599.0,0.13876651982378854
MDEwOlJlcG9zaXRvcnkxMjgyOTEyMTA=,maxrooted/instashell,556,77,474.0,0.13848920863309352
MDEwOlJlcG9zaXRvcnkxOTg2Nzc4MzE=,otvorete/petition,1080,149,954.0,0.13796296296296295
,tata-chka/verified-tor-sites,2806,387,,0.13791874554526015
MDEwOlJlcG9zaXRvcnkxNzk1NzQwNzU=,FSystem88/spymer,689,95,535.0,0.1378809869375907
MDEwOlJlcG9zaXRvcnkyODk0MjMxOTg=,snapshot-labs/snapshot,9100,1254,9218.0,0.1378021978021978
MDEwOlJlcG9zaXRvcnkyMjQ3NzM2NDQ=,wenshunbiao/docker,443,61,412.0,0.13769751693002258
R_kgDOITR83Q,askdkc/breezejp,482,66,477.0,0.13692946058091288
R_kgDOKiMMrw,red-ninjas/himalaya-ui,475,65,111.0,0.1368421052631579
,Hengle/DeepNewdsForAndroid,490,67,,0.13673469387755102
MDEwOlJlcG9zaXRvcnkzODQ5NDcwMjI=,NucleoidJS/Nucleoid,492,67,567.0,0.13617886178861788
MDEwOlJlcG9zaXRvcnk0MDIxMjgwMg==,SmartThingsCommunity/SmartThingsPublic,1543,210,2578.0,0.13609850939727802
MDEwOlJlcG9zaXRvcnkxMzY2NDg4Nzg=,yuuwill/1024app-ios,1826,248,2211.0,0.13581599123767799
MDEwOlJlcG9zaXRvcnkzMTIxNTI0NzI=,EthanArbuckle/carplay-cast,421,57,405.0,0.13539192399049882
MDEwOlJlcG9zaXRvcnkzMzI1MDk0OTc=,Kiny-Kiny/Kiny-Painel,459,62,394.0,0.13507625272331156
R_kgDOIcLpew,seadhy/Spotify-Account-Creator,535,72,430.0,0.13457943925233645
R_kgDOKHjTfQ,jofpin/temcrypt,513,69,382.0,0.13450292397660818
MDEwOlJlcG9zaXRvcnkyNDg1NDQ4NjY=,ronmarasigan/LavaLust,410,55,429.0,0.13414634146341464
R_kgDOLbRjEA,oxylabs/google-news-scraper,1104,148,1068.0,0.13405797101449277
MDEwOlJlcG9zaXRvcnkxMDEzMTQzMTM=,SMH17/bitcoin-hacking-tools,568,76,507.0,0.13380281690140844
MDEwOlJlcG9zaXRvcnkyOTcwMDM3NTI=,gege-circle/home,1875,250,1303.0,0.13333333333333333
R_kgDOG1i3Hg,Hicores/QTool,968,129,823.0,0.13326446280991736
R_kgDOKARBtA,thisjam/sd-webui-oldsix-prompt,1809,240,1836.0,0.13266998341625208
R_kgDOIO5DiA,natrixdev/Discord-Server-Boost-Botter,377,50,305.0,0.13262599469496023
,suljot/shellphish,1124,149,,0.13256227758007116
MDEwOlJlcG9zaXRvcnk1MjExMzkyMQ==,facebookarchive/draft-js,855,113,22570.0,0.13216374269005848
R_kgDOI1TWXw,ZpokenWeb3/zk-light-client-implementation,386,51,259.0,0.13212435233160622
MDEwOlJlcG9zaXRvcnkyMDE0MDY2NTc=,msbbigdata/javase,394,52,371.0,0.1319796954314721
R_kgDOHvr-fw,Time9Y/Matlab-Machine,781,103,800.0,0.13188220230473752
MDEwOlJlcG9zaXRvcnkzMDAyNzkxNTQ=,Rako-Team/Redline-Stealer,516,68,276.0,0.13178294573643412
MDEwOlJlcG9zaXRvcnk2MTk2NjMwMA==,hussien89aa/PythonTutorial,463,61,746.0,0.13174946004319654
MDEwOlJlcG9zaXRvcnkyNzc5NDQ2MDU=,MiltonPereiraNeto/Asabeneh-30-Days-Of-Python,715,94,683.0,0.13146853146853146
R_kgDOGjNPLw,Euronymou5/Doxxer-Toolkit,434,57,415.0,0.1313364055299539
MDEwOlJlcG9zaXRvcnkxNjM0MzcxMTM=,atilsamancioglu/PythonCourse,556,73,490.0,0.13129496402877697
MDEwOlJlcG9zaXRvcnkxMjM0MDA1MTg=,kelasterbuka/Python3.x_Dasar_Programming,527,69,515.0,0.13092979127134724
MDEwOlJlcG9zaXRvcnk4MzMxNTU0Mg==,Yink/Amadeus,466,61,978.0,0.13090128755364808
MDEwOlJlcG9zaXRvcnkxNDUxMDUxNDU=,INDOnimous/Card-Number,382,50,345.0,0.13089005235602094
R_kgDOIQeFGg,FCL-Team/FoldCraftLauncher,1790,234,1797.0,0.13072625698324022
R_kgDOI4O9Gg,ripple/opensource.ripple.com,976,127,1042.0,0.13012295081967212
R_kgDOMDaKKA,Karan60/Projects-for-Instagram,415,54,403.0,0.13012048192771083
MDEwOlJlcG9zaXRvcnkyNTY4MDE4MDQ=,CodeWithHarry/DanceWebsite,477,62,368.0,0.129979035639413
MDEwOlJlcG9zaXRvcnkxOTkxODYz,zotero/translators,1047,136,1341.0,0.12989493791786055
MDEwOlJlcG9zaXRvcnkxMzk2ODI0NA==,zebrunner/carina,416,54,951.0,0.12980769230769232
MDEwOlJlcG9zaXRvcnkxMjEyOTE3NTg=,Pierian-Data/Complete-Python-3-Bootcamp,25452,3290,27777.0,0.12926292629262925
R_kgDOJXwg7A,malinkang/weread2notion,1897,245,2511.0,0.12915129151291513
R_kgDOI5nEbg,niuhuan/jenny,1206,155,1075.0,0.1285240464344942
R_kgDOGjZjtQ,linera-io/linera-protocol,1371,176,1444.0,0.12837345003646974
MDEwOlJlcG9zaXRvcnkxMTg4ODg3MTk=,CodeSama346623/Bilibili346623,421,54,464.0,0.12826603325415678
R_kgDOKCmt-A,torinmb/mediapipe-touchdesigner,859,110,908.0,0.1280558789289872
MDEwOlJlcG9zaXRvcnkxNTkwMTYyNDA=,Taoviqinvicible/Tools-termux,555,71,466.0,0.12792792792792793
R_kgDOJRvC0Q,hect0x7/JMComic-Crawler-Python,1087,139,991.0,0.12787488500459981
,NOTMORSE/defi-dex-sniper-bot-selenium-crypto,1244,159,,0.12781350482315113
MDEwOlJlcG9zaXRvcnkzMTg3ODM1NjA=,verida/verida-js,1276,163,1312.0,0.12774294670846395
MDEwOlJlcG9zaXRvcnkzMTUzMjEwNjA=,TechRate/Smart-Contract-Audits,580,74,576.0,0.12758620689655173
MDEwOlJlcG9zaXRvcnkxOTMwODgwNDY=,vividus-framework/vividus,392,50,384.0,0.12755102040816327
R_kgDOJ5-MQw,chain-ml/council,796,101,826.0,0.12688442211055276
,tglefevre/tor-sites-list-2024,639,81,,0.1267605633802817
,v1nograd1kda/we--the-north-market,657,83,,0.1263318112633181
,trungbtgherm/darkweb-now,1425,180,,0.12631578947368421
MDEwOlJlcG9zaXRvcnkxMzAyODEwMDI=,iotexproject/iotex-core,1537,194,1551.0,0.1262199089134678
R_kgDOK1EW6Q,hect0x7/JMComic-APK,1539,194,1560.0,0.12605588044184535
R_kgDOJkXsJQ,Colt/TheWebDeveloperBootcampSolutions,1297,163,1302.0,0.12567463377023902
MDEwOlJlcG9zaXRvcnk0MDUyNjYyNzQ=,eDonnes124/Town-Of-Us-R,407,51,403.0,0.12530712530712532
R_kgDOGy2nXA,HeyM1ke/Assist,610,76,660.0,0.12459016393442623
R_kgDOGqB6kA,Cyber-Dioxide/Wifi-Brute,602,75,558.0,0.12458471760797342
MDEwOlJlcG9zaXRvcnkyMzg2MDMxMTM=,SSmJaE/WELearnHelper,795,99,695.0,0.12452830188679245
R_kgDOLdd91w,BINANCECONTRACT/How-to-create-Honeypot-Token,671,83,27.0,0.12369597615499255
MDEwOlJlcG9zaXRvcnkzMTU3NDcxMzU=,spurin/diveintoansible,1653,204,1736.0,0.12341197822141561
MDEwOlJlcG9zaXRvcnkzOTQ0Mjg1MDg=,vaamonde/ubuntu-2004,462,57,473.0,0.12337662337662338
R_kgDOI_tc_g,NTUYWANG103/APEX_AIMBOT,706,87,592.0,0.12322946175637393
MDEwOlJlcG9zaXRvcnkxNjAyNDAyNTU=,joanby/r-basic,593,73,580.0,0.12310286677908938
MDEwOlJlcG9zaXRvcnkyMzE3NDM5MDY=,joanby/deeplearning-az,457,56,451.0,0.12253829321663019
,Pluxanaxxx/Blum-script,874,107,,0.12242562929061784
MDEwOlJlcG9zaXRvcnkxNjMxMDI0,harvesthq/chosen,1201,147,21832.0,0.12239800166527894
R_kgDOHXzyrQ,niuhuan/wax,875,107,800.0,0.12228571428571429
MDEwOlJlcG9zaXRvcnk3ODk5ODYzNg==,BilgisayarKavramlari/Programlamaya-Giris,442,54,520.0,0.12217194570135746
MDEwOlJlcG9zaXRvcnkxNjU0OTUzMjk=,IlayTamvan/Report,525,64,488.0,0.1219047619047619
MDEwOlJlcG9zaXRvcnk3MzQxNDI3OA==,prajjwaldimri/GithubXamarin,640,78,981.0,0.121875
MDEwOlJlcG9zaXRvcnkyMTE2NjY=,nodejs/node-v0.x-archive,1231,150,34414.0,0.12185215272136475
R_kgDOGybmlQ,YBIFoundation/Fundamental,1785,217,1714.0,0.12156862745098039
MDEwOlJlcG9zaXRvcnkzMzQ2MzAxMjY=,Norbyte/bg3se,1119,136,1180.0,0.12153708668453976
R_kgDOHWLNQg,mage-ai/mage-ai,8406,1020,8074.0,0.12134189864382584
MDEwOlJlcG9zaXRvcnkzMTY1Njg1MTU=,JERRY-Z-J-R/I-love-you-3-thousand,1083,131,1073.0,0.12096029547553093
R_kgDOKEXRxw,OwshenNetwork/owshen,2075,250,2036.0,0.12048192771084337
MDEwOlJlcG9zaXRvcnkzMjM4Njc2NDQ=,hakanyalcinkaya/kodluyoruz-frontend-101-egitimi,11516,1386,10574.0,0.12035428968391802
MDEwOlJlcG9zaXRvcnkzMDA4NDQxNjM=,noob-hackers/noob-hackers,507,61,508.0,0.1203155818540434
MDEwOlJlcG9zaXRvcnkzMTE4Mjc4MDM=,ottomated/CrewLink,3832,461,3307.0,0.1203027139874739
R_kgDOHYFoUA,hackerxphantom/WA_CRASHER,591,71,536.0,0.12013536379018612
R_kgDONCYhRg,nnaemek2/Aimgen.ai-AI-Image-Generator-Website,542,65,47.0,0.11992619926199262
MDEwOlJlcG9zaXRvcnkzOTU5NTkzNzU=,ZALin/ESJZone-novel-mirror,434,52,441.0,0.11981566820276497
MDEwOlJlcG9zaXRvcnkyMDk2MzExMzM=,jeanropke/RDR2CollectorsMap,594,71,552.0,0.11952861952861953
R_kgDOHL31pA,MicroCBer/BetterNCM-Installer,1825,218,2064.0,0.11945205479452055
R_kgDOHuV12w,GH05T-HUNTER5/GH05T-INSTA,746,89,687.0,0.1193029490616622
MDEwOlJlcG9zaXRvcnkyNDYzODc2NDQ=,ava-labs/gecko,421,50,2185.0,0.1187648456057007
,An0nUD4Y/blackeye,2243,266,,0.1185911725367811
MDEwOlJlcG9zaXRvcnkzOTYxOTM3NTA=,VickScarlet/lifeRestart,11394,1351,10170.0,0.11857117781288397
,dsacademybr/PythonFundamentos,1820,215,,0.11813186813186813
MDEwOlJlcG9zaXRvcnkxMDc3OTM0NDk=,fredoverflow/karel,577,68,572.0,0.11785095320623917
MDEwOlJlcG9zaXRvcnk5NzI0ODU2Nw==,brucefan1983/GPUMD,451,53,500.0,0.11751662971175167
MDEwOlJlcG9zaXRvcnk2ODQ4NDM3MQ==,cs50/submit50,434,51,429.0,0.1175115207373272
R_kgDOMJ5qxw,CodeWithHarry/The-Ultimate-Python-Course,613,72,611.0,0.11745513866231648
MDEwOlJlcG9zaXRvcnkzMTEyNDEzMjQ=,xiaojieonly/Ehviewer_CN_SXJ,15303,1796,15189.0,0.11736260863882898
R_kgDOK-HTPQ,iam-veeramalla/Azure-zero-to-hero,2927,343,3050.0,0.11718483088486505
MDEwOlJlcG9zaXRvcnkzMDA1NjAxNDI=,The-HellBot/HellBot,599,70,581.0,0.11686143572621036
R_kgDOHrBkYw,BrunoSobrino/TheMystic-Bot-MD,694,81,575.0,0.11671469740634005
MDEwOlJlcG9zaXRvcnkyODUwOTIyNTI=,serverless-stack/serverless-stack,6896,804,22605.0,0.11658932714617169
MDEwOlJlcG9zaXRvcnkzNjQ1NjU2MTc=,CodeXBotz/File-Sharing-Bot,2210,257,2107.0,0.116289592760181
R_kgDOIhbhlw,oxylabs/amazon-scraper,1127,131,1105.0,0.11623779946761313
MDEwOlJlcG9zaXRvcnk3NzgzNTk5OA==,kayanouriko/E-HentaiViewer,794,92,1022.0,0.11586901763224182
,OnlineHacKing/FreeFire-Phishing,450,52,,0.11555555555555555
MDEwOlJlcG9zaXRvcnkyODg4NzQ3NDY=,TKperson/Nuking-Discord-Server-Bot-Nuke-Bot,589,68,483.0,0.11544991511035653
MDEwOlJlcG9zaXRvcnk2OTI3MDQwNw==,hussien89aa/AndroidTutorialForBeginners,2219,256,4443.0,0.11536728255971158
R_kgDOGaQSbQ,teaxyz/cli,7789,898,9073.0,0.11529079471048916
MDEwOlJlcG9zaXRvcnkxNjUwNjE4Mzc=,FR13ND8/BruteFb,1002,115,950.0,0.11477045908183632
MDEwOlJlcG9zaXRvcnkyMjY2MTQxMTE=,xuhaoyang/ClashForAndroid,1342,154,1098.0,0.11475409836065574
MDEwOlJlcG9zaXRvcnkyMzQ2NTk5OTA=,LinkedInLearning/learning-java-2825378,768,88,699.0,0.11458333333333333
MDEwOlJlcG9zaXRvcnkyOTgyMzU5MDk=,ShenaniganDApp/brightid-discord-bot,1833,208,1769.0,0.11347517730496454
MDEwOlJlcG9zaXRvcnk1MDg4MDA2MA==,HiddenRamblings/TagMo,2200,249,3017.0,0.11318181818181818
R_kgDOHO-6FA,soyHenry/Prep-Course,1170,132,529.0,0.11282051282051282
R_kgDOH1NJmA,github/codespaces-blank,453,51,345.0,0.11258278145695365
MDEwOlJlcG9zaXRvcnkxNjAxMDQwMDY=,umeshshinde19/instainsane,649,73,597.0,0.11248073959938366
R_kgDOKiubfw,monkeyWie/gopeed-extension-baiduwp,1316,148,1254.0,0.11246200607902736
R_kgDOJwSImw,apna-college/Delta,774,87,712.0,0.1124031007751938
,w4ura/flugsvamp-4-0,561,63,,0.11229946524064172
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==,johnpapa/angular-styleguide,1275,143,23831.0,0.11215686274509803
,tornetworks/darknet-markets,1293,144,,0.11136890951276102
MDEwOlJlcG9zaXRvcnkxODU3MzUxMTk=,Julie-Wang/jackfrued-Python-100-Days,540,60,498.0,0.1111111111111111
R_kgDOIFklQg,fetchai/uAgents,1461,162,1201.0,0.11088295687885011
R_kgDOItzN9A,pi-apps/PiOS,460,51,493.0,0.1108695652173913
MDEwOlJlcG9zaXRvcnk0MDAwOTAwNTc=,izhaorui/Zr.Admin.NET,1038,115,1066.0,0.11078998073217726
MDEwOlJlcG9zaXRvcnkzMTY2NTQ1NDY=,BitCrackers/AmongUsMenu,533,59,478.0,0.11069418386491557
MDEwOlJlcG9zaXRvcnkzNTI3Nzc3ODc=,oracle/apex,461,51,463.0,0.11062906724511931
MDEwOlJlcG9zaXRvcnkzOTQyMTAzNDY=,AsmSafone/RadioPlayerV3,516,57,466.0,0.11046511627906977
,teenboyring/Listonline,815,90,,0.11042944785276074
R_kgDOLaFpyw,Next-Flip/Momentum-Firmware,5124,565,5573.0,0.11026541764246682
MDEwOlJlcG9zaXRvcnkxMjM1NjM0NjQ=,ImprovedTube/ImprovedTube,653,72,3587.0,0.11026033690658499
,niucnet/jinricp,463,51,,0.1101511879049676
MDEwOlJlcG9zaXRvcnkyNTQwMzMzOTA=,frontend-joe/frontendjoe,855,94,750.0,0.10994152046783626
MDEwOlJlcG9zaXRvcnkzMjU4NjE2MTM=,itrewub/jh-notes,1087,119,1091.0,0.10947562097516099
MDEwOlJlcG9zaXRvcnkxODI2NTAxMTQ=,biuuu/ShinyColors,475,52,480.0,0.10947368421052632
R_kgDOK7DMTg,mouredev/roadmap-retos-programacion,5355,585,5561.0,0.1092436974789916
,prepo-io/prepo-monorepo,1246,136,,0.10914927768860354
MDEwOlJlcG9zaXRvcnkyNzk4NDMzODY=,mouredev/mouredev,3860,421,3871.0,0.10906735751295336
MDEwOlJlcG9zaXRvcnkyOTI1ODY0ODE=,anubhavanonymous/XLR8_BOMBER,862,94,794.0,0.10904872389791183
R_kgDOL1dRqA,rairprotocol/rair-dapp,1725,188,1343.0,0.10898550724637682
MDEwOlJlcG9zaXRvcnkxODk1NjczNjc=,ndb796/Python-Data-Analysis-and-Image-Processing-Tutorial,699,76,641.0,0.10872675250357654
R_kgDOInljpw,Priler/jarvis,2302,250,2261.0,0.10860121633362294
MDEwOlJlcG9zaXRvcnkxMTkzNjYxMg==,maduce/fosscad-repo,1116,121,1630.0,0.10842293906810035
,IncredibleHacker/insta-hack,1024,111,,0.1083984375
,OivyzOtovector/mev-BOT-BNB-ETH,840,91,,0.10833333333333334
,dreamnettech/dreamtime,761,82,,0.10775295663600526
,stop-war-in-ukraine/stop-russia-it,6722,722,,0.10740850937221065
MDEwOlJlcG9zaXRvcnkyODA4NjYzMjA=,htr-tech/haxorbd,775,83,709.0,0.10709677419354839
MDEwOlJlcG9zaXRvcnkxNjE5ODM0NDU=,Video-Lab/css-course-content,701,75,610.0,0.10699001426533523
R_kgDOGiotKQ,zeeka-network/bazuka,992,106,1064.0,0.10685483870967742
MDEwOlJlcG9zaXRvcnkxNjQ0MzM5MTE=,Smartproxy/Smartproxy,1068,114,1112.0,0.10674157303370786
,TG-ToolsFree/Telegram-Adder-Scraper-BulkMessageSender-Forwarder-FakeViews-Reporter-ChannelCopy_All-In-1-Tool-2023,564,60,,0.10638297872340426
R_kgDOHDkpGg,alibaba/FederatedScope,1570,167,1349.0,0.10636942675159236
R_kgDOKMWCQg,okx/x1-node,2286,243,3376.0,0.1062992125984252
R_kgDOHZ0_Zg,aqueducthq/aqueduct,480,51,520.0,0.10625
MDEwOlJlcG9zaXRvcnkxOTEwOTcwNzI=,wzdnzd/aggregator,3231,343,3276.0,0.10615908387496131
MDEwOlJlcG9zaXRvcnkzNDEwMzg2MDI=,TeamUltroid/Ultroid,3329,352,2829.0,0.1057374586963052
MDEwOlJlcG9zaXRvcnkzODgwNDQ5OTY=,githubvpn007/Clash-for-Android,473,50,429.0,0.10570824524312897
MDEwOlJlcG9zaXRvcnkyODY1MzA4ODE=,FloatTech/ZeroBot-Plugin,2461,260,2522.0,0.10564811052417716
MDEwOlJlcG9zaXRvcnk0MDQzMTI4MTY=,agoraxyz/guild.xyz,3001,317,3350.0,0.10563145618127291
MDEwOlJlcG9zaXRvcnkxNzE1NTc2MTI=,instructure/canvas-ios,910,96,859.0,0.1054945054945055
R_kgDOJklBYg,CHNZYX/Auto_Simulated_Universe,3646,384,3566.0,0.10532089961601755
,vazha58/incognito-market,494,52,,0.10526315789473684
MDEwOlJlcG9zaXRvcnkzNDA2MzA0ODg=,grishka/Houseclub,2797,293,2353.0,0.10475509474436896
R_kgDOLzQ-MA,spaceandtimelabs/sxt-proof-of-sql,3921,410,4906.0,0.10456516194848253
MDEwOlJlcG9zaXRvcnk0MDgzNjI1NDM=,jadijadi/machine_learning_with_python_jadi,875,91,860.0,0.104
R_kgDOJ9LkcA,weaigc/bingo,3060,317,2949.0,0.10359477124183007
R_kgDOHd3hmQ,hackerxphantom/Facebook_hack,725,75,710.0,0.10344827586206896
R_kgDOHOrwHg,ulubey4242/Visual-Studio-2022-Keys,736,76,738.0,0.10326086956521739
MDEwOlJlcG9zaXRvcnkzMTk0OTQwMjI=,OhMyGuus/BetterCrewLink,979,101,946.0,0.10316649642492338
MDEwOlJlcG9zaXRvcnkxMzcwNTAzMzg=,ZiniuLu/Python-100-Days,3273,337,3384.0,0.10296364191872899
MDEwOlJlcG9zaXRvcnkyNzYwMjU4MDQ=,openlookeng/hetu-core,525,54,568.0,0.10285714285714286
MDEwOlJlcG9zaXRvcnkxMzkzOTk0MTc=,fossabot/clash,1347,138,1102.0,0.10244988864142539
MDEwOlJlcG9zaXRvcnkyNzU0MDY3ODU=,evildevill/instahack,1679,172,1516.0,0.10244192972007148
R_kgDOH317JQ,unytics/bigfunctions,606,62,654.0,0.10231023102310231
,Crevils/InstaReport,685,70,,0.10218978102189781
MDEwOlJlcG9zaXRvcnkxMDkyNTgzMjg=,pnp/List-Formatting,1147,117,1830.0,0.1020052310374891
MDEwOlJlcG9zaXRvcnkxNjAxNjcwNDk=,joanby/curso-algebra-lineal,510,52,478.0,0.10196078431372549
R_kgDOGLo_Nw,AsjadOooO/Zero-attacker,922,94,746.0,0.1019522776572668
MDEwOlJlcG9zaXRvcnkxMDAwMzc1ODQ=,ffxiv-teamcraft/ffxiv-teamcraft,1611,164,1676.0,0.10180012414649287
MDEwOlJlcG9zaXRvcnkxNTIxOTE5NDU=,erikaduan/r_tips,621,63,746.0,0.10144927536231885
MDEwOlJlcG9zaXRvcnk4MDM0NTA2NA==,Bitwise-01/Instagram-,3525,357,4328.0,0.10127659574468086
MDEwOlJlcG9zaXRvcnkyNDYxMjg4MjM=,gustavoguanabara/html-css,15410,1549,14189.0,0.10051914341336794
MDEwOlJlcG9zaXRvcnkxODM5OTc3NjI=,hangetzzu/saycheese,1214,122,1114.0,0.10049423393739704
MDEwOlJlcG9zaXRvcnkyNjEzNDUwMDA=,6-robot/wpr_simulation,568,57,581.0,0.10035211267605634
R_kgDOKbrTqw,s2underground/GhostNet,819,82,881.0,0.10012210012210013
,veluma16/deep-learning,1442,144,,0.09986130374479889
R_kgDOIpwqfg,GataNina-Li/GataBot-MD,611,61,467.0,0.09983633387888707
MDEwOlJlcG9zaXRvcnk2OTYyOTQzNA==,FreeCodeCampChina/freecodecamp.cn,4937,492,37151.0,0.09965566133279319
R_kgDOHLQJYg,godspeedsystems/gs-node-service,653,65,622.0,0.0995405819295559
MDEwOlJlcG9zaXRvcnkzNjM2NTA0NDg=,tigr1234566/TikTokMod,895,89,790.0,0.09944134078212291
R_kgDOINsvjA,Akegarasu/stable-diffusion-inspector,1069,106,1271.0,0.09915809167446211
,re-ovo/iwara4a,838,83,,0.09904534606205251
MDEwOlJlcG9zaXRvcnkzNDAyMDA5MTM=,WallStreetBetsAnalytics/wallstreetbets,718,71,811.0,0.0988857938718663
R_kgDOJQhDDg,mouredev/one-day-one-language,3513,347,3657.0,0.09877597495018503
,deep-man-yy/pepenude,608,60,,0.09868421052631579
MDEwOlJlcG9zaXRvcnkxMjgxOTQ5MzM=,mareksuscak/cs50,518,51,464.0,0.09845559845559845
R_kgDOGWA5xw,massalabs/massa,5613,552,5573.0,0.09834313201496526
MDEwOlJlcG9zaXRvcnk4ODQ0NjU0MQ==,PythonFreeCourse/Notebooks,1139,112,1073.0,0.09833187006145742
MDEwOlJlcG9zaXRvcnkzMzQ5MTM1Nzk=,logicguy1/Discord-Nitro-Generator-and-Checker,774,76,643.0,0.09819121447028424
R_kgDOJuhJOw,spaceandtimelabs/blitzar,3779,371,4345.0,0.09817412013760254
MDEwOlJlcG9zaXRvcnkxNzQyNTc2NDg=,kiccer/Soldier76,1926,189,1820.0,0.09813084112149532
R_kgDOI9k6_A,qiuapeng921/DnfHelper-Python,632,62,685.0,0.0981012658227848
MDEwOlJlcG9zaXRvcnkyODI2MDI0NzI=,Khanejo/Instagram-mass-reporter,653,64,562.0,0.09800918836140889
MDEwOlJlcG9zaXRvcnkzNDg0MDA5MTc=,TroJanzHEX/Unlimited-Filter-Bot,512,50,486.0,0.09765625
R_kgDOMQZzAg,mouredev/hello-javascript,3620,352,3817.0,0.09723756906077348
R_kgDOIEjOuA,Launch-X-Latam/MisionFrontEnd,546,53,502.0,0.09706959706959707
R_kgDOG6hiFw,thinh-vu/vnstock,588,57,609.0,0.09693877551020408
MDEwOlJlcG9zaXRvcnkzMzM4MzA1OTY=,JustFS/cours-github,664,64,607.0,0.0963855421686747
MDEwOlJlcG9zaXRvcnkxODc3MTczNjc=,tachiyomiorg/website,895,86,829.0,0.09608938547486033
R_kgDOH--x-w,starkscan/starkscan-verifier,1270,122,1270.0,0.09606299212598425
R_kgDOG_ojkw,CMHopeSunshine/LittlePaimon,1199,115,1156.0,0.09591326105087573
MDEwOlJlcG9zaXRvcnk2NDU5MTMxOA==,KeaMedes/Cimoc,584,56,398.0,0.0958904109589041
MDEwOlJlcG9zaXRvcnkxNDUyNzk5Njk=,TheSpeedX/TBomb,5121,491,4576.0,0.0958797109939465
R_kgDOGHxxiw,maboloshi/github-chinese,6736,644,7001.0,0.09560570071258907
MDEwOlJlcG9zaXRvcnkyNDc1NzYxMjc=,gustavoguanabara/gustavoguanabara.github.io,4144,396,3728.0,0.09555984555984556
MDEwOlJlcG9zaXRvcnkxMTQwOTEwODY=,zhaoxianjin/91porn,755,72,1093.0,0.09536423841059603
R_kgDOGzOq_w,SuperSimpleDev/html-css-course-2022,1637,156,1519.0,0.09529627367135003
R_kgDOIrNByQ,bassamanator/Sovol-SV06-firmware,863,82,906.0,0.09501738122827347
MDEwOlJlcG9zaXRvcnkyNjY1NzI4MDk=,waifu-project/18comic,737,70,728.0,0.09497964721845319
MDEwOlJlcG9zaXRvcnkxNTg5NzUxMjQ=,apache/iotdb,4950,470,5668.0,0.09494949494949495
MDEwOlJlcG9zaXRvcnkyNjY4NTE3MTI=,atralice/Curso.Prep.Henry,1203,114,943.0,0.09476309226932668
R_kgDOKl7kIg,leifermendez/bot-whatsapp,866,82,24.0,0.09468822170900693
R_kgDOHHDEtg,btholt/complete-intro-to-web-dev-v3,1515,143,1485.0,0.09438943894389439
MDEwOlJlcG9zaXRvcnkxNzIwODA1MA==,peter-iakovlev/Telegram,765,72,3259.0,0.09411764705882353
R_kgDOIwJCtw,berachain/polaris,1106,104,1093.0,0.09403254972875226
R_kgDOHJTJhw,useragents/Proxyless-TikTok-Username-Checker,566,53,490.0,0.09363957597173145
R_kgDOJfJUpw,Korepi/Korepi,663,62,596.0,0.09351432880844646
R_kgDOM944oA,ChaosJulien/XiaoYuanKouSuan_Auto,674,63,644.0,0.09347181008902077
MDEwOlJlcG9zaXRvcnkyOTUzODg1NTU=,microsoft/coe-starter-kit,749,70,783.0,0.09345794392523364
R_kgDOKpXB-Q,skizzophrenic/Ubers-SD-Files,773,72,842.0,0.09314359637774904
,polka-launch/polkalaunch.io,666,62,,0.09309309309309309
R_kgDOIulESw,InterstellarNetwork/Interstellar,559,52,1192.0,0.09302325581395349
